Fluid,Amount,Empty Container,Empty Container Display Name,Empty Container Item,Filled Container,Filled Container Display Name,Filled Container Item
molten.palladium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@51,熔融钯胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.palladium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@52,熔融钯单元,gregtech:gt.metaitem.99
molten.pentacadmiummagnesiumhexaoxid,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@987,熔融MV超导粗胚单元,gregtech:gt.metaitem.99
molten.pentacadmiummagnesiumhexaoxid,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@738,熔融MV超导粗胚胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.phosphorousuraniumhexafluoridepuf6,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellPhosphorousUraniumHexafluoridePUF6@0,磷化六氟化铀(P-UF6)单元,miscutils:itemCellPhosphorousUraniumHexafluoridePUF6
molten.pigiron,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@407,熔融生铁胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.pigiron,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@307,熔融生铁单元,gregtech:gt.metaitem.99
molten.pikyonium64b,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellPikyonium64B@0,皮卡优合金64B单元,miscutils:itemCellPikyonium64B
molten.plastic,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@408,熔融聚乙烯胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.plastic,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@874,熔融聚乙烯单元,gregtech:gt.metaitem.99
molten.platinum,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@53,熔融铂胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.platinum,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@85,熔融铂单元,gregtech:gt.metaitem.99
molten.plutonium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@54,熔融钚-239胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.plutonium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@100,熔融钚-239单元,gregtech:gt.metaitem.99
molten.plutonium238,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellPlutonium238@0,钚-238单元,miscutils:itemCellPlutonium238
molten.plutonium241,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@55,熔融钚-241胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.plutonium241,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@101,熔融钚-241单元,gregtech:gt.metaitem.99
molten.polonium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellPolonium@0,钋单元,miscutils:itemCellPolonium
molten.polybenzimidazole,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@599,熔融聚苯并咪唑单元,gregtech:gt.metaitem.99
molten.polybenzimidazole,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@689,熔融聚苯并咪唑胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.polycaprolactam,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@412,熔融聚己内酰胺胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.polycaprolactam,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@472,熔融聚己内酰胺单元,gregtech:gt.metaitem.99
molten.polyphenylenesulfide,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@631,熔融聚苯硫醚单元,gregtech:gt.metaitem.99
molten.polyphenylenesulfide,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@472,熔融聚苯硫醚胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.polystyrene,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@636,熔融聚苯乙烯单元,gregtech:gt.metaitem.99
molten.polystyrene,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@474,熔融聚苯乙烯胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.polytetrafluoroethylene,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@413,熔融聚四氟乙烯胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.polytetrafluoroethylene,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@473,熔融聚四氟乙烯单元,gregtech:gt.metaitem.99
molten.polyvinylchloride,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@649,熔融聚氯乙烯单元,gregtech:gt.metaitem.99
molten.polyvinylchloride,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@488,熔融聚氯乙烯胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.potassium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@56,熔融钾胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.potassium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@25,熔融钾单元,gregtech:gt.metaitem.99
molten.potassium chlorate,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@11314,熔融氯酸钾单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.potassium chlorate,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@11314,Molten 氯酸钾 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.potassium disulfate,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@59,Molten 焦硫酸钾 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.potassium disulfate,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@59,熔融焦硫酸钾单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.potin,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellPotin@0,粗青铜合金单元,miscutils:itemCellPotin
molten.praseodymium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@57,熔融镨胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.praseodymium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@66,熔融镨单元,gregtech:gt.metaitem.99
molten.precious metals alloy,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@10109,Molten 稀有金属合金 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.precious metals alloy,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@10109,熔融稀有金属合金单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.primoium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@23004,熔融原石单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.primoium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@23004,Molten 原石 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.promethium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@58,熔融钷胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.promethium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@68,熔融钷单元,gregtech:gt.metaitem.99
molten.protactinium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellProtactinium@0,镤单元,miscutils:itemCellProtactinium
molten.ptmeg elastomer,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@11312,熔融PTMEG橡胶单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.ptmeg elastomer,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@11312,Molten PTMEG橡胶 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.pulsatingiron,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@378,熔融脉冲铁单元,gregtech:gt.metaitem.99
molten.pulsatingiron,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@716,熔融脉冲铁胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.quantium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@391,熔融量子单元,gregtech:gt.metaitem.99
molten.quantium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@703,熔融量子胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.quantum,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellQuantum@0,量子合金单元,miscutils:itemCellQuantum
molten.radium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRadium@0,镭单元,miscutils:itemCellRadium
molten.radoxpoly,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@979,熔融拉多X聚合物单元,gregtech:gt.metaitem.99
molten.radoxpoly,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@861,熔融拉多X聚合物胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.realgar,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@913,熔融雄黄单元,gregtech:gt.metaitem.99
molten.realgar,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@626,熔融雄黄胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.redalloy,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@308,熔融红色合金单元,gregtech:gt.metaitem.99
molten.redalloy,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@609,熔融红色合金胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.redsteel,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@348,熔融红钢单元,gregtech:gt.metaitem.99
molten.redsteel,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@603,熔融红钢胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.redstone,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@810,熔融红石单元,gregtech:gt.metaitem.99
molten.redstone,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@581,熔融红石胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.redstonealloy,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@381,熔融红石合金单元,gregtech:gt.metaitem.99
molten.redstonealloy,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@710,熔融红石合金胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.reinforced,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@320,熔融强化胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.reinforced,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@383,熔融强化单元,gregtech:gt.metaitem.99
molten.reinforcedglass,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@602,熔融防爆玻璃单元,gregtech:gt.metaitem.99
molten.reinforcedglass,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@447,熔融防爆玻璃胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.rhenium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRhenium@0,铼单元,miscutils:itemCellRhenium
molten.rhodium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRhodium@0,铑单元,miscutils:itemCellRhodium
molten.rhodium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@78,Molten 铑 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.rhodium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@78,熔融铑单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.rhodium-plated palladium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@88,Molten 镀铑钯 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.rhodium-plated palladium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@88,熔融镀铑钯单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.rhugnor,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRhugnor@0,鲁格诺单元,miscutils:itemCellRhugnor
molten.rosegold,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@351,熔融玫瑰金单元,gregtech:gt.metaitem.99
molten.rosegold,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@599,熔融玫瑰金胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.rubber,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@420,熔融橡胶胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.rubber,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@880,熔融橡胶单元,gregtech:gt.metaitem.99
molten.rubidium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@60,熔融铷胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.rubidium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@43,熔融铷单元,gregtech:gt.metaitem.99
molten.rubracium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@250,熔融褐铜胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.rubracium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@488,熔融褐铜单元,gregtech:gt.metaitem.99
molten.runite,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRunite@0,虚恩单元,miscutils:itemCellRunite
molten.ruridit,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@90,Molten 钌铱合金 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.ruridit,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@90,熔融钌铱合金单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.ruthenium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@64,Molten 钌 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.ruthenium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@64,熔融钌单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.ruthenium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellRuthenium@0,钌单元,miscutils:itemCellRuthenium
molten.samarium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@61,熔融钐胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.samarium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@69,Molten 钐 Cell,gregtech:gt.metaitem.99
molten.samariummagnetic,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@399,熔融磁化钐单元,gregtech:gt.metaitem.99
molten.samariummagnetic,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@663,熔融磁化钐胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.scandium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@62,熔融钪胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.scandium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@27,熔融钪单元,gregtech:gt.metaitem.99
molten.seleniousacid,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSeleniousAcid@0,亚硒酸单元,miscutils:itemCellSeleniousAcid
molten.selenium,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSelenium@0,硒单元,miscutils:itemCellSelenium
molten.seleniumdioxide,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSeleniumDioxide@0,二氧化硒单元,miscutils:itemCellSeleniumDioxide
molten.shadow,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@368,熔融暗影金属单元,gregtech:gt.metaitem.99
molten.shadow,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@701,熔融暗影金属胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.shadowiron,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@336,熔融暗影铁单元,gregtech:gt.metaitem.99
molten.shadowiron,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@729,熔融暗影铁胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.shadowsteel,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@337,熔融暗影钢单元,gregtech:gt.metaitem.99
molten.shadowsteel,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@730,熔融暗影钢胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.shirabon,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@10112,Molten 调律源金 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.shirabon,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@10112,熔融调律源金单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.signalium,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedcapsuleMolten@10099,Molten 信素 Capsule,bartworks:gt.bwMetaGeneratedcapsuleMolten
molten.signalium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.bwMetaGeneratedcellMolten@10099,熔融信素单元,bartworks:gt.bwMetaGeneratedcellMolten
molten.silicon,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@63,熔融硅胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.silicon,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@20,熔融硅单元,gregtech:gt.metaitem.99
molten.siliconcarbide,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSiliconCarbide@0,碳化硅单元,miscutils:itemCellSiliconCarbide
molten.silicone,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@411,熔融硅橡胶胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.silicone,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@471,熔融硅橡胶单元,gregtech:gt.metaitem.99
molten.siliconsolargrade,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@856,熔融太阳能级硅(多晶硅)单元,gregtech:gt.metaitem.99
molten.siliconsolargrade,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@537,熔融太阳能级硅(多晶硅)胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.silver,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@64,熔融银胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.silver,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@54,熔融银单元,gregtech:gt.metaitem.99
molten.sodiumfluoride,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSodiumFluoride@0,氟化钠单元,miscutils:itemCellSodiumFluoride
molten.solarsaltcold,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSolarSaltCold@0,太阳能盐(冷)单元,miscutils:itemCellSolarSaltCold
molten.solarsalthot,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSolarSaltHot@0,太阳能盐(热)单元,miscutils:itemCellSolarSaltHot
molten.solderingalloy,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@314,熔融焊锡单元,gregtech:gt.metaitem.99
molten.solderingalloy,144,1xitem.for.refractoryEmpty@0,耐火胶囊,Forestry:refractoryEmpty,1xgt.bwMetaGeneratedGTEnhancementcapsuleMolten@547,熔融焊锡胶囊,bartworks:gt.bwMetaGeneratedGTEnhancementcapsuleMolten
molten.solidacidcatalystmixture,1000,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xitem.itemCellSolidAcidCatalystMixture@0,固体酸催化剂混合物单元,miscutils:itemCellSolidAcidCatalystMixture
molten.soularium,144,1xic2.itemCellEmpty@0,空单元,IC2:itemCellEmpty,1xgt.metaitem.99@379,熔融魂金单元,gregtech:gt.metaitem.99
